code,author,id,tokens
"// Problem B

int get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  int x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

int R, O, Y, G, B, V;

void imp() { printf(""IMPOSSIBLE""); }

void alt(char c1, char c2, int n) {
  for (int i = 0; i < n; i++) {
    putchar(c1);
    putchar(c2);
  }
}

void solve(char a, char b, char c, int A, int B, int C) {
  string s = """";
  while (B && C) {
    s += b;
    s += c;
    B--;
    C--;
  }
  while (B--)
    s += b;
  while (C--)
    s += c;
  for (int i = 0; i < A; i++) {
    int len = s.size();
    if (s[0] == s[len - 1] && s[0] != a)
      s += a;
    else {
      int p = -1;
      for (int j = 0; j + 1 < len; j++)
        if (s[j] == s[j + 1] && s[j] != a)
          p = j;
      if (p == -1) {
        for (int j = 0; j + 1 < len; j++)
          if ((s[j] == b && s[j + 1] == c) || (s[j] == c && s[j + 1] == b))
            p = j;
      }
      string t = """";
      for (int j = 0; j <= p; j++)
        t += s[j];
      t += a;
      for (int j = p + 1; j < len; j++)
        t += s[j];
      s = t;
    }
  }
  bool flag[128];
  memset(flag, 0, sizeof(flag));
  for (int i = 0; i < s.size(); i++) {
    char x = s[i];
    putchar(x);
    if (!flag[x]) {
      flag[x] = true;
      if (x == 'R')
        alt('G', 'R', G);
      else if (x == 'B')
        alt('O', 'B', O);
      else
        alt('V', 'Y', V);
    }
  }
}

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    printf(""Case #%d: "", test);
    int N = get();
    R = get();
    O = get();
    Y = get();
    G = get();
    B = get();
    V = get();
    if (R == G && N == R + G)
      alt('R', 'G', R);
    else if (B == O && N == B + O)
      alt('B', 'O', B);
    else if (Y == V && N == Y + V)
      alt('Y', 'V', Y);
    else if ((R <= G && G > 0) || (B <= O && O > 0) || (Y <= V && V > 0))
      imp();
    else {
      R -= G;
      B -= O;
      Y -= V;
      int freq = max(R, max(B, Y));
      if (freq > N / 2)
        imp();
      else {
        if (freq == R)
          solve('R', 'B', 'Y', R, B, Y);
        else if (freq == 'B')
          solve('B', 'Y', 'R', B, Y, R);
        else
          solve('Y', 'R', 'B', Y, R, B);
      }
    }
    putchar('\n');
  }
  return 0;
}
",185,141,1075
"// Problem B

int get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  int x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

int a[1000], p[1000];
double x[1000][1000], lb[1000][1000], ub[1000][1000];

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    int n = get(), m = get();
    for (int i = 0; i < n; i++)
      a[i] = get();
    for (int i = 0; i < n; i++) {
      for (int j = 0; j < m; j++) {
        x[i][j] = (double)get() / a[i];
      }
      sort(x[i], x[i] + m);
      for (int j = 0; j < m; j++) {
        lb[i][j] = ceil(x[i][j] / 1.1);
        ub[i][j] = floor(x[i][j] / 0.9);
      }
    }
    int ans = 0;
    memset(p, 0, sizeof(p));
    for (int i = 0; i < m; i++) {
      if (lb[0][i] > ub[0][i])
        continue;
      bool flag = true;
      for (int j = 1; j < n; j++) {
        while (p[j] < m && ub[j][p[j]] < lb[0][i])
          p[j]++;
        flag = (p[j] < m) && (lb[j][p[j]] <= ub[0][i]);
      }
      if (flag) {
        ans++;
        for (int j = 1; j < n; j++)
          p[j]++;
      }
    }
    printf(""Case #%d: %d\n"", test, ans);
  }
  return 0;
}
",185,142,610
"// Problem A

int get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  int x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

char a[25][25];

char getCake() {
  char c;
  while (c = getchar(), c != '?' && (c < 'A' || c > 'Z'))
    ;
  return c;
}

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    printf(""Case #%d:\n"", test);
    int n = get(), m = get();
    for (int i = 0; i < n; i++)
      for (int j = 0; j < m; j++)
        a[i][j] = getCake();

    for (int i = 0; i < n; i++) {
      for (int j = 1; j < m; j++)
        if (a[i][j] == '?' && a[i][j - 1] != '?')
          a[i][j] = a[i][j - 1];
      for (int j = m - 2; j >= 0; j--)
        if (a[i][j] == '?' && a[i][j + 1] != '?')
          a[i][j] = a[i][j + 1];
    }

    for (int i = 0; i < m; i++) {
      for (int j = 1; j < n; j++)
        if (a[j][i] == '?' && a[j - 1][i] != '?')
          a[j][i] = a[j - 1][i];
      for (int j = n - 2; j >= 0; j--)
        if (a[j][i] == '?' && a[j + 1][i] != '?')
          a[j][i] = a[j + 1][i];
    }

    for (int i = 0; i < n; i++) {
      for (int j = 0; j < m; j++)
        putchar(a[i][j]);
      putchar('\n');
    }
  }
  return 0;
}
",185,143,649
"// Problem C

long long get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  long long x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

map<long long, long long> ans;

long long cnt(long long n, long long m) {
  if (n < m)
    return 0;
  if (ans[n] != 0)
    return ans[n];
  long long a = (n + 1) / 2 - 1;
  long long b = n / 2;
  return ans[n] = cnt(a, m) + cnt(b, m) + 1;
}

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    long long n = get(), k = get();

    long long l = 0, r = n;
    while (l < r) {
      long long mid = (l + r + 1) / 2;
      ans.clear();
      if (cnt(n, mid) < k)
        r = mid - 1;
      else
        l = mid;
    }

    printf(""Case #%d: "", test);
    cout << (l / 2) << ' ' << ((l + 1) / 2 - 1) << endl;
  }
  return 0;
}
",185,144,429
"// Problem A

int get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  int x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    string s;
    cin >> s;
    int n = s.size(), k = get(), ans = 0;
    for (int i = 0; i + k <= n; i++) {
      if (s[i] == '+')
        continue;
      for (int j = i; j < i + k; j++)
        s[j] = (s[j] == '+') ? '-' : '+';
      ans++;
    }
    bool flag = true;
    for (int i = 0; flag && i < n; i++)
      flag = (s[i] == '+');
    printf(""Case #%d: "", test);
    if (flag)
      printf(""%d\n"", ans);
    else
      printf(""IMPOSSIBLE\n"");
  }
  return 0;
}
",185,145,364
"// Problem C

int get() {
  char c;
  while (c = getchar(), c != '-' && (c < '0' || c > '9'))
    ;
  bool flag = (c == '-');
  if (flag)
    c = getchar();
  int x = 0;
  while (c >= '0' && c <= '9') {
    x = x * 10 + c - '0';
    c = getchar();
  }
  return flag ? -x : x;
}

const double inf = 1e15;

double l[100], v[100];
double dist[100][100];
double g[100][100];

int main() {
  int totalTest = get();
  for (int test = 1; test <= totalTest; test++) {
    int n = get(), q = get();
    for (int i = 0; i < n; i++) {
      l[i] = get();
      v[i] = get();
    }
    for (int i = 0; i < n; i++)
      for (int j = 0; j < n; j++) {
        int x = get();
        if (i == j)
          dist[i][j] = 0;
        else
          dist[i][j] = (x == -1) ? inf : x;
      }
    for (int k = 0; k < n; k++)
      for (int i = 0; i < n; i++)
        if (dist[i][k] < inf)
          for (int j = 0; j < n; j++)
            dist[i][j] = min(dist[i][j], dist[i][k] + dist[k][j]);
    for (int i = 0; i < n; i++)
      for (int j = 0; j < n; j++)
        g[i][j] = (dist[i][j] <= l[i]) ? (dist[i][j] / v[i]) : inf;
    for (int k = 0; k < n; k++)
      for (int i = 0; i < n; i++)
        if (g[i][k] < inf)
          for (int j = 0; j < n; j++)
            g[i][j] = min(g[i][j], g[i][k] + g[k][j]);
    printf(""Case #%d:"", test);
    for (int i = 0; i < q; i++) {
      int u = get() - 1, v = get() - 1;
      printf("" %0.10lf"", g[u][v]);
    }
    putchar('\n');
  }
  return 0;
}
",185,146,684
"// Hi
typedef long long ll;
int uni[6];

int pickMax(int curColor) {
  int ans = 0;
  if (ans == curColor)
    ans = 1;
  for (int i = 0; i < 6; i++) {
    if (i == curColor)
      continue;
    if (uni[ans] < uni[i])
      ans = i;
  }
  return ans;
}
void solve() {
  int n;
  cin >> n;
  string stuff = ""ROYGBV"";
  for (int i = 0; i < 6; i++)
    cin >> uni[i];
  int ans[1000];
  for (int i = 0; i < n; i++)
    ans[i] = -1;
  int init = pickMax(-1);
  uni[init]--;
  ans[0] = init;
  // cout<<init<<endl;
  int left = 1;
  int right = n - 1;
  bool onLeft = true;
  while (true) {
    int ind;
    if (onLeft) {
      ind = left;
      left++;
    } else {
      ind = right;
      right--;
    }
    if (ans[ind] != -1)
      break;

    int prev;
    if (ind == n - 1)
      prev = ans[0];
    else if (!onLeft)
      prev = ans[ind + 1];
    else
      prev = ans[ind - 1];
    int val = pickMax(prev);

    uni[val]--;
    ans[ind] = val;
    onLeft = !onLeft;
  }

  bool bad = false;
  for (int i = 0; i < 6; i++) {
    if (uni[i] < 0) {
      bad = true;
    }
  }
  // for(int i=0; i< n; i++) cout<<stuff[ans[i]];
  for (int i = 1; i < n; i++) {
    if (ans[i] == ans[i - 1])
      bad = true;
  }
  if (ans[0] == ans[n - 1])
    bad = true;
  if (bad) {
    cout << ""IMPOSSIBLE"" << endl;
    return;
  }
  for (int i = 0; i < n; i++)
    cout << stuff[ans[i]];
  cout << endl;
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test1.txt"", ""w"", stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    cout << ""Case #"" << i << "": "";
    solve();
  }
}
",199,147,730
"// Hi
typedef long long ll;
ll a, b;
void solve(ll n, ll k) {
  map<ll, ll> prev;
  map<ll, ll> cur;

  prev[n] = 1;
  while (true) {
    for (map<ll, ll>::reverse_iterator it = prev.rbegin(); it != prev.rend();
         ++it) {
      // split
      // check if done

      a = ((it->first) - 1) / 2;
      b = (it->first) - 1 - a;
      ll val = it->second;
      k -= val;
      if (k <= 0)
        return;
      if (a != 0)
        cur[a] += val;
      if (b != 0)
        cur[b] += val;
    }
    prev.swap(cur);
    cur.clear();
  }
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test1.txt"", ""w"", stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    ll n, k;
    cin >> n >> k;
    solve(n, k);

    cout << ""Case #"" << i << "": "" << max(a, b) << "" "" << min(a, b) << endl;
  }
}
",199,148,364
"// Hi
typedef long long ll;

void solve() {
  int n, q;
  pair<int, int> cities[100];
  vector<int> dists[101];
  cin >> n >> q;
  for (int i = 0; i < n; i++) {
    cin >> cities[i].first >> cities[i].second;
  }
  for (int i = 0; i < n; i++) {
    for (int j = 0; j < n; j++) {
      int x;
      cin >> x;
      if (x == -1)
        continue;
      dists[i].push_back(x);
    }
  }
  int s;
  int d;
  cin >> s >> d;
  long double bestTimes[100];
  for (int i = 0; i < n; i++)
    bestTimes[i] = 1e13;
  bestTimes[0] = 0;
  for (int i = 0; i < n - 1; i++) {
    int cur = 0;
    int counter = i;
    long double curTime = bestTimes[i];
    while (cur + dists[counter][0] <= cities[i].first) {

      curTime += (long double)dists[counter][0] / cities[i].second;
      cur = cur + dists[counter][0];
      bestTimes[counter + 1] = min(curTime, bestTimes[counter + 1]);

      counter++;
      if (counter >= n - 1)
        break;
    }
    // for(int j=0; j< n; j++) cout<<bestTimes[j]<<"" "";
    // cout<<endl;
  }
  cout << fixed << setprecision(8) << bestTimes[n - 1] << endl;
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test1.txt"", ""w"", stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    cout << ""Case #"" << i << "": "";
    solve();
  }
}
",199,149,553
"// Hi
int solve(string s, int k) {
  int ans = 0;
  for (int i = 0; i <= s.length() - k; i++) {
    if (s[i] == '-') {
      ans++;
      for (int j = i; j < i + k; j++) {
        if (s[j] == '-')
          s[j] = '+';
        else
          s[j] = '-';
      }
    }
  }

  for (int i = 0; i < s.length(); i++) {
    if (s[i] == '-')
      ans = -1;
  }
  return ans;
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test1.txt"", ""w"", stdout);
  // freopen("".out"",""w"",stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    string s;
    int k;
    cin >> s >> k;
    int ans = solve(s, k);
    if (ans == -1)
      cout << ""Case #"" << i << "": ""
           << ""IMPOSSIBLE"" << endl;
    else
      cout << ""Case #"" << i << "": "" << ans << endl;
  }
}
",199,150,346
"// Hi
typedef long long ll;
int servings[51];
int packs[51][51];
pair<int, int> valid(int ser, int x) {
  pair<int, int> res;
  res.second = 0;
  if ((float)x / (0.9 * ser) < (float)x / (1.1 * ser))
    return res;
  res.first = ceil(x / (1.1 * ser)) + 0.00001;
  res.second = x / (0.9 * ser);
  return res;
}
struct entr {
  int x;
  int ingre;
  int id;
  int en;
  bool start;
};
bool comp(entr a, entr b) {
  if (a.x < b.x)
    return true;
  if (a.x == b.x && a.start)
    return true;
  return false;
}
bool comp2(entr a, entr b) { return a.en < b.en; }
int solve(int n, int p) {
  int ans = 0;
  vector<entr> ranges;
  int idCount = 0;
  for (int i = 0; i < n; i++) {
    for (int j = 0; j < p; j++) {
      pair<int, int> cur = valid(servings[i], packs[i][j]);
      if (cur.second == 0)
        continue;
      if (cur.second < cur.first)
        continue;
      entr temp;
      temp.x = cur.first;
      temp.ingre = i;
      temp.id = idCount;
      temp.start = true;
      temp.en = cur.second;
      ranges.push_back(temp);
      temp.x = cur.second;
      temp.start = false;
      ranges.push_back(temp);
      idCount++;
    }
  }
  sort(ranges.begin(), ranges.end(), comp);
  vector<entr> cInRange[51];
  for (int i = 0; i < ranges.size(); i++) {
    // cout<<ranges[i].x<<"" ""<<ranges[i].id<<"" ""<<ranges[i].ingre<<endl;
    if (ranges[i].start)
      cInRange[ranges[i].ingre].push_back(ranges[i]);
    else {
      for (int j = 0; j < cInRange[ranges[i].ingre].size(); j++) {
        if (cInRange[ranges[i].ingre][j].id == ranges[i].id) {
          cInRange[ranges[i].ingre].erase(cInRange[ranges[i].ingre].begin() +
                                          j);
          break;
        }
      }
      continue;
    }
    int curMin = cInRange[0].size();
    for (int j = 0; j < n; j++) {
      curMin = min(curMin, (int)cInRange[j].size());
    }
    ans += curMin;
    if (curMin == 0)
      continue;

    for (int j = 0; j < n; j++) {
      sort(cInRange[j].begin(), cInRange[j].end(), comp2);
      cInRange[j].erase(cInRange[j].begin());
    }
  }
  /*
  for(map<int, int>::iterator it = nums[0].begin(); it!=nums[0].end(); ++it){
      int cur = it->second;
      int check= it->first;
      for(int i=0; i< n; i++){
          cur = min(cur, nums[i][check]);
      }
      ans+=cur;
  }
   */
  return ans;
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test2.txt"", ""w"", stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    int n, p;
    cin >> n >> p;
    for (int j = 0; j < n; j++)
      cin >> servings[j];
    for (int j = 0; j < n; j++) {
      for (int b = 0; b < p; b++) {
        cin >> packs[j][b];
      }
    }

    int ans = solve(n, p);
    cout << ""Case #"" << i << "": "" << ans << endl;
  }
}
",199,151,1162
"// Hi
typedef long long ll;
pair<int, int> horses[1001];
void solve(int d, int n) {
  long double ans = 1e15;
  for (int i = 0; i < n; i++) {
    long double en = (long double)(d - horses[i].first) / horses[i].second;
    long double cur = d / en;
    ans = min(cur, ans);
  }
  cout << fixed << setprecision(8) << ans << endl;
}
int main() {
  ios::sync_with_stdio(false);
  freopen(""test.txt"", ""r"", stdin);
  freopen(""test1.txt"", ""w"", stdout);
  int t;
  cin >> t;
  for (int i = 1; i <= t; i++) {
    int d, n;
    cin >> d >> n;
    for (int j = 0; j < n; j++)
      cin >> horses[j].first >> horses[j].second;
    cout << ""Case #"" << i << "": "";
    solve(d, n);
  }
}
",199,152,280
